-0.000352598	-0.000610352
-0.000877044	-0.000610352
-0.00110629	-0.000610352
-0.000925276	-0.000610352
-0.000784294	-0.000610352
-0.000702414	-0.000610352
-0.000526937	-0.000610352
-0.000416305	-0.000610352
-0.000372595	-0.000610352
-0.000404588	-0.000610352
-0.000424804	-0.000610352
-0.000302035	-0.000610352
-0.000340428	-0.000610352
-0.000490964	-0.000610352
-0.000257818	-0.000610352
-0.000289781	-0.000610352
-0.000442819	-0.000610352
-0.000267131	-0.000610352
-0.000298916	-0.000610352
-0.000501803	-0.000610352
-0.00047865	-0.000610352
-0.000523818	-0.000610352
-0.000570867	-0.000610352
-0.00046366	-0.000610352
-0.000292314	-0.000610352
-0.000543018	-0.000610352
-0.000712657	-0.000610352
-0.000394738	-0.000610352
-0.000376282	-0.000610352
-0.000320012	-0.000610352
-0.00020885	-0.000610352
-0.000239031	-0.000610352
-0.000191197	-0.000610352
0.000104836	-0.000610352
0.000218005	-0.000610352
0.000182177	-0.000610352
0.000226243	-0.000610352
0.000235123	-0.000610352
0.000300254	-0.000610352
0.00028618	-0.000610352
0.000222325	-0.000610352
0.000116076	-0.000610352
0.000160391	-0.000610352
6.02358e-05	-0.000610352
-5.85669e-05	-0.000610352
-5.84565e-05	-0.000610352
0.000128707	-0.000610352
0.000274651	-0.000610352
0.000223784	-0.000610352
0.00017997	-0.000610352
0.000267688	-0.00119019
0.000387254	-0.00088501
0.000324484	-0.00125122
0.000427514	-0.000518799
0.000469903	-0.00164795
0.000458822	-0.000457764
0.000718538	-0.00164795
0.000715306	-0.000305176
0.000563478	-0.00167847
0.00060916	-0.000274658
0.000715557	-0.00177002
0.00079018	-0.000305176
0.000769541	-0.00204468
0.000670921	-0.000244141
0.000510652	-0.0022583
0.00042585	-0.000488281
0.000489054	-0.00228882
0.000419453	-0.000732422
0.000332291	-0.00244141
0.000297308	-0.0010376
0.000139616	-0.00265503
0.000136148	-0.00137329
0.000223374	-0.00256348
0.000248423	-0.00170898
0.000256382	-0.00268555
0.000145368	-0.00177002
-7.23211e-05	-0.00268555
-0.000151966	-0.00186157
4.81453e-06	-0.00286865
0.000204223	-0.00180054
0.000278593	-0.00289917
0.000335207	-0.00152588
0.000308559	-0.00296021
0.00026761	-0.00115967
0.00027311	-0.0027771
0.000420822	-0.00109863
0.000434101	-0.00314331
0.000476428	-0.00109863
0.000396666	-0.00299072
0.000195298	-0.00128174
0.000250529	-0.00311279
0.000339528	-0.0015564
0.000347559	-0.00314331
0.000153381	-0.0020752
4.23309e-05	-0.00305176
4.30337e-05	-0.00231934
8.37484e-05	-0.00283813
9.61512e-05	-0.00201416
4.33531e-05	-0.00274658
7.19769e-05	-0.00238037
-0.000107002	-0.00250244
-0.000280407	-0.00213623
-0.00021265	-0.00259399
-0.000201037	-0.00216675
-0.000212343	-0.0022583
-0.000222075	-0.00195312
-0.00028108	-0.00210571
-0.000258248	-0.00210571
-0.000246699	-0.00180054
-0.000275841	-0.00222778
-0.000187371	-0.0015564
-0.000101349	-0.0022583
-0.000180092	-0.00158691
-0.000259502	-0.00222778
-0.000230599	-0.00140381
-0.000128442	-0.00253296
-3.91265e-05	-0.00146484
-8.47388e-05	-0.00268555
-3.90931e-05	-0.00164795
0.000160075	-0.00283813
0.000201655	-0.00140381
9.75014e-05	-0.00292969
-3.70005e-05	-0.00125122
-0.000155939	-0.00302124
-0.000117898	-0.00134277
-0.00011217	-0.00302124
-0.000208376	-0.00131226
-0.000135904	-0.00323486
4.32691e-06	-0.0012207
1.79024e-06	-0.00289917
-2.9065e-05	-0.0010376
-0.000174213	-0.00280762
-0.000264209	-0.0010376
-0.00014861	-0.00268555
-0.000100765	-0.00088501
-0.000292102	-0.00256348
-0.000294274	-0.000976562
-0.000253637	-0.00228882
-0.000400034	-0.000915527
-0.000420267	-0.00241089
-0.000312165	-0.00106812
-0.000253943	-0.00228882
-0.000216677	-0.00100708
-0.000243927	-0.00259399
-0.000207972	-0.00119019
-0.000100236	-0.00268555
-0.000135965	-0.00106812
-0.000152566	-0.00253296
-7.33879e-05	-0.00131226
8.78196e-05	-0.00256348
6.88036e-05	-0.00131226
7.0865e-05	-0.00265503
0.000115628	-0.0015564
0.000136707	-0.00274658
0.000101775	-0.00146484
5.40898e-05	-0.00271606
0.000231186	-0.00167847
0.000248971	-0.00289917
0.000136836	-0.0015564
0.000225936	-0.00280762
0.000224112	-0.00140381
0.000355919	-0.00253296
0.00044958	-0.00146484
0.000194333	-0.00259399
3.85503e-05	-0.00140381
2.54068e-05	-0.00259399
-1.02955e-05	-0.00158691
3.8307e-05	-0.00262451
0.000104702	-0.00128174
0.000130474	-0.00247192
0.000101475	-0.00137329
4.79601e-05	-0.00244141
0.000114063	-0.00149536
0.000131871	-0.00262451
-3.58886e-05	-0.00152588
1.96165e-07	-0.00256348
9.27518e-05	-0.00158691
0.000118051	-0.00286865
0.000138035	-0.00152588
0.000159049	-0.00259399
0.000190776	-0.00149536
0.000181856	-0.00296021
0.000166876	-0.0015564
0.000123874	-0.00308228
0.000118743	-0.00170898
6.91958e-05	-0.00335693
4.4316e-05	-0.00161743
8.88246e-05	-0.00344849
9.29655e-05	-0.00170898
-5.10947e-05	-0.00363159
-0.000145913	-0.00143433
-0.000108314	-0.00384521
-2.55824e-05	-0.00152588
1.38872e-06	-0.0038147
-0.000220534	-0.00112915
-0.000260334	-0.00384521
-0.000132731	-0.00137329
-9.54506e-05	-0.00396729
-1.95093e-05	-0.000946045
0.000184352	-0.003479
0.000271551	-0.0012207
0.000300156	-0.00354004
0.000173656	-0.0010376
7.26845e-05	-0.00357056
0.000260618	-0.00109863
0.000451571	-0.00350952
0.000458295	-0.0010376
0.000472627	-0.00344849
0.000463975	-0.00109863
0.000282489	-0.00369263
0.00030548	-0.000946045
0.00029704	-0.00335693
0.000315709	-0.0010376
0.000264376	-0.00317383
0.000155962	-0.00131226
0.00014121	-0.00326538
5.65321e-05	-0.0015564
-0.00010879	-0.00335693
-8.59176e-05	-0.0015564
0.000192383	-0.00326538
4.82914e-05	-0.00152588
-0.000289712	-0.00317383
-0.000150268	-0.00131226
1.00046e-05	-0.00302124
3.72455e-05	-0.00152588
0.000205956	-0.00286865
0.000196117	-0.00158691
0.000190399	-0.0027771
0.000167081	-0.00170898
7.11473e-05	-0.00268555
0.00020574	-0.00183105
0.000226055	-0.00265503
0.000242948	-0.00180054
0.000171782	-0.00241089
9.31522e-05	-0.00170898
0.000205543	-0.00268555
0.000130832	-0.00213623
-6.32747e-05	-0.00271606
-4.28803e-05	-0.00198364
5.93717e-07	-0.0027771
-1.20114e-05	-0.00213623
-0.000121307	-0.00265503
-0.000255615	-0.00231934
-0.000288983	-0.00262451
-0.000314212	-0.00241089
-0.000334092	-0.00241089
-0.000297773	-0.00253296
-0.000173045	-0.00198364
-0.000117557	-0.00244141
-0.000104813	-0.00167847
-6.55618e-05	-0.00244141
-5.17036e-05	-0.00137329
4.00613e-05	-0.00265503
0.000119634	-0.00112915
6.85064e-06	-0.00256348
4.30208e-05	-0.000793457
0.000184081	-0.00268555
0.00029038	-0.000488281
0.000390046	-0.00262451
0.000259307	-0.000366211
0.000159157	-0.00274658
0.000206633	-0.000427246
0.000262909	-0.0027771
0.000199215	-0.000793457
0.00015725	-0.00274658
7.8915e-05	-0.000762939
2.82968e-05	-0.00296021
-2.33235e-05	-0.000915527
2.55712e-05	-0.00292969
-7.76205e-05	-0.000518799
-0.000196052	-0.00280762
-1.17221e-05	-0.000488281
8.02289e-05	-0.00320435
4.45986e-05	-0.000274658
1.33876e-05	-0.00283813
0.000154744	9.15527e-05
0.000268564	-0.00308228
0.000284155	0.000213623
0.000163795	-0.00302124
9.40575e-05	0.000152588
0.000289005	-0.00305176
0.000452186	0.000213623
0.00032069	-0.00289917
0.000165299	0.000366211
0.000199159	-0.00296021
0.000175095	0.000366211
0.000186517	-0.00292969
0.000243735	0.00012207
-1.2607e-05	-0.00299072
-0.000208896	0.000213623
-0.000324335	-0.00286865
-0.000540066	6.10352e-05
-0.00038355	-0.00305176
-0.000278681	-3.05176e-05
-0.000440524	-0.00317383
-0.00069998	-3.05176e-05
-0.000387663	-0.00286865
-0.000157375	0.00012207
-0.000283296	-0.00283813
-0.000282859	0.000213623
-0.000273756	-0.0027771
