0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
0	0	-0.000762939
-0.000945759	0	-0.000701904
-0.00118925	0	-0.00146484
-0.000791927	0	-0.000732422
-0.00124907	0	-0.00152588
-0.000577134	0	-0.000396729
-0.00164458	0	-0.00146484
-0.000362231	0	-0.000518799
-0.00164336	0	-0.0015564
-0.000422035	0	-0.000305176
-0.00167262	0	-0.00177002
-0.000207209	0	-0.000518799
-0.00176301	0	-0.00210571
-0.000389068	0	-0.000366211
-0.00203628	0	-0.00189209
-0.000631669	0	-0.000335693
-0.00224823	0	-0.00210571
-0.000507896	0	-0.000793457
-0.00227707	0	-0.00234985
-0.000872314	0	-0.00106812
-0.00242771	0	-0.00250244
-0.00117541	0	-0.000946045
-0.0026391	0	-0.00265503
-0.00120361	0	-0.00167847
-0.00254525	0	-0.00244141
-0.00193355	0	-0.00183105
-0.00266459	0	-0.00265503
-0.00177824	0	-0.00170898
-0.00266191	0	-0.00274658
-0.00168404	0	-0.00186157
-0.00284234	0	-0.00280762
-0.00177284	0	-0.00164795
-0.00287007	0	-0.00286865
-0.00128191	0	-0.00128174
-0.0029286	0	-0.00286865
-0.00118786	0	-0.00106812
-0.00274308	0	-0.00299072
-0.00112449	0	-0.00134277
-0.00310687	0	-0.00299072
-0.00115247	0	-0.00128174
-0.00295178	0	-0.00317383
-0.00139409	0	-0.00143433
-0.00307122	0	-0.00314331
-0.00175753	0	-0.00186157
-0.00309885	0	-0.0032959
-0.0019987	0	-0.00198364
-0.00300429	0	-0.00289917
-0.00196522	0	-0.00219727
-0.00278778	0	-0.00283813
-0.00220646	0	-0.00238037
-0.00269329	0	-0.00259399
-0.00217306	0	-0.00216675
-0.00244635	0	-0.00259399
-0.00201779	0	-0.00204468
-0.00253525	0	-0.00256348
-0.0019541	0	-0.00198364
-0.00219703	0	-0.00204468
-0.0020432	0	-0.00198364
-0.00204201	0	-0.00204468
-0.00207134	0	-0.00204468
-0.00173454	0	-0.00170898
-0.00194711	0	-0.00201416
-0.00148836	0	-0.0015564
-0.0021282	0	-0.00231934
-0.0015168	0	-0.00170898
-0.00230917	0	-0.00238037
-0.00133157	0	-0.00149536
-0.00252066	0	-0.00259399
-0.0013904	0	-0.00143433
-0.002732	0	-0.00271606
-0.00157111	0	-0.00158691
-0.00279058	0	-0.00280762
-0.00132457	0	-0.00140381
-0.00275775	0	-0.00302124
-0.00116974	0	-0.00128174
-0.00303014	0	-0.00323486
-0.00125891	0	-0.00158691
-0.0032718	0	-0.00308228
-0.00122587	0	-0.00128174
-0.00299472	0	-0.00299072
-0.00113201	0	-0.00100708
-0.00287041	0	-0.00308228
-0.000946765	0	-0.000976562
-0.00289885	0	-0.00262451
-0.000944682	0	-0.000915527
-0.00256118	0	-0.00250244
-0.000790277	0	-0.00088501
-0.00225433	0	-0.00268555
-0.000880232	0	-0.00112915
-0.00237475	0	-0.00247192
-0.000817534	0	-0.00109863
-0.00212905	0	-0.00244141
-0.000968596	0	-0.0010376
-0.00240206	0	-0.00247192
-0.000905859	0	-0.00115967
-0.0024614	0	-0.00253296
-0.00108721	0	-0.00100708
-0.0024596	0	-0.00256348
-0.000963378	0	-0.00100708
-0.00239687	0	-0.00268555
-0.00120578	0	-0.00137329
-0.00260862	0	-0.00262451
-0.00120386	0	-0.00137329
-0.00260671	0	-0.00274658
-0.00144602	0	-0.00137329
-0.00266568	0	-0.00292969
-0.00135242	0	-0.00149536
-0.00263317	0	-0.00265503
-0.00156401	0	-0.0015564
-0.00266159	0	-0.0027771
-0.00143987	0	-0.00143433
-0.00253754	0	-0.00283813
-0.0012854	0	-0.00158691
-0.00265774	0	-0.00259399
-0.00134452	0	-0.00161743
-0.00247277	0	-0.00250244
-0.0012817	0	-0.00149536
-0.00253203	0	-0.00262451
-0.00146297	0	-0.00137329
-0.00219456	0	-0.00250244
-0.00115622	0	-0.00128174
-0.00228462	0	-0.00259399
-0.00124624	0	-0.0015564
-0.00249662	0	-0.00247192
-0.00136659	0	-0.00152588
-0.00255589	0	-0.00247192
-0.00139534	0	-0.00167847
-0.00243209	0	-0.00244141
-0.00145467	0	-0.00149536
-0.00239987	0	-0.00299072
-0.00139197	0	-0.00152588
-0.00273383	0	-0.00283813
-0.00135964	0	-0.00164795
-0.00264051	0	-0.00299072
-0.00141892	0	-0.00158691
-0.00303536	0	-0.00311279
-0.00156949	0	-0.00152588
-0.00321635	0	-0.00335693
-0.0014758	0	-0.00170898
-0.00339731	0	-0.00357056
-0.00156514	0	-0.0015564
-0.00342559	0	-0.00357056
-0.00128832	0	-0.00143433
-0.00363708	0	-0.00378418
-0.00137767	0	-0.00128174
-0.00363487	0	-0.00390625
-0.000978857	0	-0.00128174
-0.00375495	0	-0.00369263
-0.00122091	0	-0.00112915
-0.00353924	0	-0.00372314
-0.000791786	0	-0.00115967
-0.00347649	0	-0.00344849
-0.00106468	0	-0.00115967
-0.00338313	0	-0.00357056
-0.000879858	0	-0.00128174
-0.00341199	0	-0.00354004
-0.000939225	0	-0.000976562
-0.00344082	0	-0.00338745
-0.00087653	0	-0.0010376
-0.00331716	0	-0.00326538
-0.000936007	0	-0.00106812
-0.00291899	0	-0.00357056
-0.000782155	0	-0.00100708
-0.00322287	0	-0.0032959
-0.000872306	0	-0.00128174
-0.00331298	0	-0.00344849
-0.00114542	0	-0.00137329
-0.00318934	0	-0.00332642
-0.00138797	0	-0.00131226
-0.00306565	0	-0.00335693
-0.0013864	0	-0.00140381
-0.0030946	0	-0.00326538
-0.00135434	0	-0.00131226
-0.00306257	0	-0.00311279
-0.00113929	0	-0.00161743
-0.00290868	0	-0.00286865
-0.0013516	0	-0.00161743
-0.00269377	0	-0.00271606
-0.00141141	0	-0.00167847
-0.00250948	0	-0.0027771
-0.00153233	0	-0.00170898
-0.00238628	0	-0.00262451
-0.00165329	0	-0.00180054
-0.00235463	0	-0.00253296
-0.00162167	0	-0.00186157
-0.00238407	0	-0.00253296
-0.00152907	0	-0.00192261
-0.00226103	0	-0.00265503
-0.00195527	0	-0.00195312
-0.00247343	0	-0.00256348
-0.00180145	0	-0.00213623
-0.00244175	0	-0.00265503
-0.00195286	0	-0.00201416
-0.00237952	0	-0.00262451
-0.00213475	0	-0.00247192
-0.00234775	0	-0.00241089
-0.00222505	0	-0.00247192
-0.00216344	0	-0.00213623
-0.00234595	0	-0.00241089
-0.00167411	0	-0.00170898
-0.00225354	0	-0.00234985
-0.00136821	0	-0.00167847
-0.00225292	0	-0.00274658
-0.00127609	0	-0.00115967
-0.00246595	0	-0.00259399
-0.000726296	0	-0.000762939
-0.00237413	0	-0.00262451
-0.000390478	0	-0.000518799
-0.00249615	0	-0.0027771
-0.000451428	0	-0.000457764
-0.00243505	0	-0.0027771
-0.000390375	0	-0.000396729
-0.0025571	0	-0.00265503
-0.000451347	0	-0.000518799
-0.00258754	0	-0.00274658
-0.000451278	0	-0.00088501
-0.00255698	0	-0.00289917
-0.000695324	0	-0.000549316
-0.00277038	0	-0.00283813
-0.000176413	0	-0.00088501
